header,score
no,-3.1433141231536865
wait,-3.359315872192383
no,-3.3198084831237793
wait,-3.492856025695801
no,-3.188176155090332
wait,-3.350660562515259
no,-3.047142505645752
wait,-3.2251968383789062
no,-2.985194206237793
wait,-3.1526191234588623
no,-3.1518445014953613
wait,-3.280606508255005
no,-3.0931248664855957
wait,-3.279869318008423
no,-3.198333263397217
wait,-3.3305115699768066
no,-3.134416341781616
wait,-3.323915719985962
no,-3.208390235900879
wait,-3.3505308628082275
no,-3.1555063724517822
wait,-3.3527958393096924
no,-3.217359781265259
wait,-3.360652208328247
no,-3.159266948699951
wait,-3.3595285415649414
no,-3.2083566188812256
wait,-3.3488447666168213
no,-3.1594080924987793
wait,-3.3628580570220947
no,-3.2303261756896973
wait,-3.407008647918701
no,-3.1805999279022217
wait,-3.4150640964508057
no,-3.2182328701019287
wait,-3.3598062992095947
no,-3.1542716026306152
wait,-3.338848114013672
no,-3.3049607276916504
wait,-3.425748348236084
no,-3.256040096282959
wait,-3.41896915435791
no,-3.231025218963623
wait,-3.4251134395599365
no,-3.211407423019409
wait,-3.431749105453491
no,-3.2392852306365967
wait,-3.4247629642486572
no,-3.186574697494507
wait,-3.441977024078369
no,-2.885611057281494
wait,-3.0573267936706543
no,-2.8703320026397705
wait,-3.0591111183166504
no,-2.9923958778381348
wait,-3.127681255340576
no,-2.9652862548828125
wait,-3.127721071243286
no,-2.988915205001831
wait,-3.118051052093506
no,-2.9658002853393555
wait,-3.110016345977783
no,-3.1157894134521484
wait,-3.256988048553467
no,-3.0722475051879883
wait,-3.2482430934906006
no,-3.120109796524048
wait,-3.2636899948120117
no,-3.1233673095703125
wait,-3.2708680629730225
no,-3.190554141998291
wait,-3.330012798309326
no,-3.149047374725342
wait,-3.3157455921173096
no,-3.176225423812866
wait,-3.2730793952941895
no,-3.1144444942474365
wait,-3.2496509552001953
no,-3.3216378688812256
wait,-3.4613070487976074
no,-3.2922749519348145
wait,-3.4635610580444336
no,-3.235595703125
wait,-3.350822925567627
no,-3.2194879055023193
wait,-3.3687424659729004
no,-3.209167003631592
wait,-3.3488705158233643
no,-3.208662509918213
wait,-3.3527019023895264
no,-2.6747243404388428
wait,-2.811706066131592
