header,score
no,-4.695774078369141
wait,-4.904000282287598
no,-4.680803298950195
wait,-4.86470890045166
no,-4.557865619659424
wait,-4.766288757324219
no,-4.55558967590332
wait,-4.735955238342285
no,-4.731110095977783
wait,-4.948350429534912
no,-4.72118616104126
wait,-4.919427871704102
no,-4.736800670623779
wait,-4.947309970855713
no,-4.734805107116699
wait,-4.925783634185791
no,-4.582428932189941
wait,-4.8497633934021
no,-4.615095615386963
wait,-4.809202671051025
no,-4.262603759765625
wait,-4.472129821777344
no,-4.19259786605835
wait,-4.344604969024658
no,-4.2774176597595215
wait,-4.466696262359619
no,-4.229771137237549
wait,-4.3487701416015625
no,-4.302675247192383
wait,-4.515180587768555
no,-4.252166271209717
wait,-4.397364139556885
no,-4.205638408660889
wait,-4.343737602233887
no,-4.12579345703125
wait,-4.2276082038879395
no,-4.432198524475098
wait,-4.64085578918457
no,-4.282548904418945
wait,-4.438000679016113
no,-4.33404016494751
wait,-4.546114444732666
no,-4.296215057373047
wait,-4.452939033508301
no,-4.4165120124816895
wait,-4.555208683013916
no,-4.291656017303467
wait,-4.397214889526367
no,-4.301643371582031
wait,-4.494336128234863
no,-4.278604507446289
wait,-4.403963088989258
no,-4.37472677230835
wait,-4.553239345550537
no,-4.315872669219971
wait,-4.423300743103027
no,-4.408672332763672
wait,-4.651369094848633
no,-4.304924488067627
wait,-4.459519386291504
no,-4.467145919799805
wait,-4.5940423011779785
no,-4.35593318939209
wait,-4.501667499542236
