header,score
wait,-2.789259910583496
no,-2.773967742919922
wait,-2.873603343963623
no,-2.771930694580078
wait,-2.8691487312316895
no,-2.827735185623169
wait,-2.9939682483673096
no,-2.7675132751464844
wait,-2.9530186653137207
no,-2.943406105041504
wait,-3.078683376312256
no,-2.9031286239624023
wait,-3.035844564437866
no,-2.937922716140747
wait,-3.1097278594970703
no,-2.921738624572754
wait,-3.0929794311523438
no,-3.068026542663574
wait,-3.2236874103546143
no,-3.010769844055176
wait,-3.1777448654174805
no,-2.886103630065918
wait,-3.0446999073028564
no,-2.8765220642089844
wait,-3.0301826000213623
no,-2.95379638671875
wait,-3.0807981491088867
no,-2.916545867919922
wait,-3.059600830078125
no,-2.948916435241699
wait,-3.139235734939575
no,-2.9236462116241455
wait,-3.111027240753174
no,-2.9563496112823486
wait,-3.1306540966033936
no,-2.926804780960083
wait,-3.0920650959014893
no,-2.722144603729248
wait,-3.0015625953674316
no,-2.849268674850464
wait,-3.093585252761841
no,-2.7944939136505127
wait,-3.0394070148468018
no,-2.910202741622925
wait,-3.1590304374694824
no,-2.8542380332946777
wait,-3.114898443222046
no,-3.008150577545166
wait,-3.2558181285858154
no,-2.845585346221924
wait,-3.048884630203247
no,-2.9369382858276367
wait,-3.113530397415161
no,-2.916212558746338
wait,-3.193647623062134
no,-3.031733274459839
wait,-3.2958574295043945
no,-2.786613702774048
wait,-3.018141269683838
no,-2.9568710327148438
wait,-3.171757459640503
no,-2.9560225009918213
wait,-3.1824471950531006
no,-3.069967269897461
wait,-3.286942720413208
no,-2.9548866748809814
wait,-3.21814227104187
no,-3.0566160678863525
wait,-3.3102099895477295
no,-2.9089438915252686
wait,-3.145793914794922
no,-3.0522427558898926
wait,-3.308837652206421
no,-2.9172866344451904
wait,-3.0792200565338135
no,-3.0291903018951416
